ReturnForPortfolio,Percentile,Weight_equity,Weight_Gold,Weight_Gsec
0.14853113322852932,0.04995004995004995,0.3833342028599774,0.31706715399674246,0.29959864314328016,
0.14859794805607077,0.14985014985014986,0.3704825809702597,0.32981660999069234,0.29970080903904794,
0.14863670106497892,0.24975024975024976,0.3610242110721686,0.3391202792649136,0.2998555096629178,
0.14873351871579982,0.34965034965034963,0.39254404022243633,0.30984010336628576,0.2976158564112779,
0.14877825525273392,0.44955044955044954,0.3787322920430614,0.32333550558401564,0.29793220237292295,
0.1489397040561087,0.5494505494505495,0.3761160604264295,0.32705903386884333,0.2968249057047272,
0.14904575946668175,0.6493506493506493,0.31799055441619745,0.3832259194771984,0.29878352610660414,
0.14904697174404063,0.7492507492507493,0.29459361586500304,0.40551798527964855,0.2998883988553484,
0.14906348762793056,0.8491508491508492,0.3524006404488424,0.3505896518515469,0.2970097076996107,
0.1490705481676706,0.949050949050949,0.302205165172214,0.398448776506412,0.299346058321374,
0.14912398411318417,1.048951048951049,0.3009752729738449,0.4000278271373676,0.2989968998887875,
0.14921457804576155,1.1488511488511488,0.3667340459121227,0.3380916201281094,0.2951743339597679,
0.1492527252292219,1.2487512487512487,0.3773607690908924,0.328261991914389,0.2943772389947186,
0.1492870355991935,1.3486513486513487,0.3305167673609997,0.3731371545738078,0.29634607806519253,
0.14929459709970166,1.4485514485514486,0.2698998729767052,0.43092527040623674,0.299174856617058,
0.14933629501697496,1.5484515484515484,0.28870501369210927,0.41333375965148456,0.2979612266564062,
0.14934749166895192,1.6483516483516483,0.4069886132050799,0.3007680568975496,0.2922433298973705,
0.14937802823699325,1.7482517482517483,0.32366737440774856,0.38035467771920484,0.29597794787304665,
0.14938351763739244,1.8481518481518482,0.37070439092726887,0.335599369180559,0.29369623989217214,
0.14948396758898805,1.948051948051948,0.3698653149516194,0.33716493710659284,0.29296974794178776,
0.14949607373024915,2.047952047952048,0.2205441024408063,0.4794680978885242,0.2999877996706696,
0.14951695901953366,2.1478521478521477,0.3018550406749185,0.40218840656025767,0.2959565527648239,
0.14954180300201467,2.247752247752248,0.2876631601700343,0.415894056843876,0.2964427829860897,
0.14955352793062532,2.347652347652348,0.3818030954289792,0.3263263687594614,0.29187053581155936,
0.1495763581980236,2.4475524475524475,0.23941588883648995,0.4621075358418102,0.29847657532169986,
0.14959286959278795,2.5474525474525476,0.3196039433752281,0.3858638849553326,0.29453217166943935,
0.14959545263714574,2.647352647352647,0.36595878943916765,0.34173608716291637,0.292305123397916,
0.14959809642934202,2.7472527472527473,0.33483319554708596,0.371399705486199,0.29376709896671505,
0.1496688211820887,2.8471528471528473,0.39586253334748506,0.31381612127151703,0.2903213453809979,
0.14967472454599573,2.947052947052947,0.2629637493278763,0.44043153373141886,0.29660471694070484,
0.1496904140534568,3.046953046953047,0.35617868048134876,0.3517750529202156,0.29204626659843563,
0.14969923368520024,3.1468531468531467,0.27369240050686855,0.43040077095107787,0.2959068285420535,
0.14975641349233476,3.2467532467532467,0.3158047202303638,0.39073005859484805,0.2934652211747881,
0.1498145739703845,3.346653346653347,0.21983112908569552,0.4825773225065196,0.2975915484077849,
0.14982892759064867,3.4465534465534464,0.36874322166659906,0.340865691776261,0.2903910865571399,
0.14983784588722965,3.5464535464535465,0.3501831615730037,0.3586100010988702,0.29120683732812613,
0.14986381503763987,3.6463536463536466,0.22290645515916135,0.4800241545558368,0.29706939028500184,
0.1499730886122786,3.746253746253746,0.26422122534005216,0.4415104965920843,0.2942682780678635,
0.14998425401544643,3.8461538461538463,0.3274634355882375,0.38136496691359334,0.2911715974981692,
0.1500230183578483,3.946053946053946,0.4122531032704337,0.3009086170452944,0.2868382796842719,
0.1500461482778542,4.045954045954046,0.35464624112346316,0.35594882251982257,0.28940493635671427,
0.15006112488864284,4.145854145854146,0.30957835138858897,0.398984929314915,0.29143671929649606,
0.1500907839999971,4.245754245754246,0.3042078756354886,0.4043259753177929,0.29146614904671847,
0.15010279189225528,4.345654345654346,0.24681043598054436,0.45908186800113127,0.2941076960183243,
0.15010788583893392,4.445554445554445,0.2694106343452684,0.43759672034725616,0.2929926453074755,
0.1501079445167109,4.545454545454546,0.281693655088816,0.42589904397270006,0.2924073009384839,
0.150109766220674,4.6453546453546455,0.4016398917572071,0.3116783438510476,0.2866817643917453,
0.1501311414028932,4.745254745254745,0.24178548417402373,0.4640838508841426,0.29413066494183365,
0.15015148650669263,4.845154845154845,0.32031455783715895,0.3894494347548516,0.29023600740798944,
0.15017082424373057,4.945054945054945,0.4097952041892257,0.30437725493327356,0.28582754087750073,
0.15017638215128226,5.044955044955045,0.2971069880698926,0.41174185663342,0.2911511552966874,
0.15018278496618995,5.1448551448551445,0.2874333045843503,0.42100375007427354,0.29156294534137617,
0.1502040963149623,5.244755244755245,0.2138774118087972,0.49121964438942994,0.29490294380177284,
0.15025900928671818,5.344655344655345,0.3360923942172496,0.3752433262350459,0.28866427954770446,
0.1502695678732454,5.444555444555444,0.23552215733788945,0.47110514223488437,0.2933727004272262,
0.15029265089778188,5.544455544455545,0.33313963573132827,0.37831216960878566,0.28854819465988607,
0.15030877716526786,5.644355644355644,0.3284353409819322,0.38291549950797643,0.2886491595100914,
0.1503487253405081,5.744255744255744,0.2310848736995867,0.47593511260264676,0.2929800136977665,
0.1503527021626822,5.8441558441558445,0.34097116470150307,0.37131176442563757,0.28771707087285936,
0.15036501482124265,5.944055944055944,0.39768933431045955,0.3173883653389288,0.28492230035061167,
0.15037752990938624,6.043956043956044,0.40971143137009886,0.3060342320758674,0.28425433655403376,
0.15039705536897316,6.143856143856143,0.35268678235306444,0.36049244588143325,0.2868207717655023,
0.15040219232149774,6.243756243756244,0.3031988542259571,0.4076630383416447,0.2891381074323982,
0.150414379136097,6.343656343656344,0.21976130913714936,0.48722041593392806,0.29301827492892263,
0.1505108283212477,6.443556443556443,0.3768261005336601,0.3383707048637786,0.28480319460256126,
0.1505236263987091,6.543456543456544,0.23355846293665777,0.47491383128992154,0.2915277057734207,
0.1505465145691713,6.643356643356643,0.4039702172746917,0.3127914361147644,0.2832383466105439,
0.1505511282966683,6.743256743256743,0.23409262681031545,0.4746149467637921,0.29129242642589237,
0.15056575397413569,6.8431568431568435,0.2766139454574957,0.4342300172964165,0.2891560372460878,
0.1505985871195372,6.943056943056943,0.3291074650821702,0.3844866717300553,0.2864058631877745,
0.15061368084511403,7.042957042957043,0.3609471116579747,0.354278342470264,0.28477454587176126,
0.1506154850155157,7.142857142857143,0.2694963546117864,0.44138813539246247,0.2891155099957511,
0.15071169296017933,7.242757242757243,0.3247826979768001,0.3894685142985689,0.2857487877246311,
0.15072118257545725,7.3426573426573425,0.27752332194124846,0.43454988597625244,0.2879267920824991,
0.15072342430003974,7.442557442557442,0.3321005085361974,0.38258867726809415,0.2853108141957085,
0.1507624469525146,7.542457542457543,0.23331730438752013,0.4769657408560341,0.28971695475644577,
0.15078072173785495,7.642357642357642,0.3141480834808141,0.40012342578929816,0.2857284907298878,
0.1507907807264829,7.742257742257742,0.4074787436859382,0.3113137650934475,0.2812074912206143,
0.15089261495246004,7.842157842157842,0.22093552639119568,0.4897511197865486,0.2893133538222557,
0.15096001206171217,7.942057942057942,0.40474543092808685,0.3152081811317779,0.28004638794013526,
0.15099884420681406,8.041958041958042,0.3959659056402603,0.3238659350469469,0.2801681593127928,
0.15101004491947156,8.141858141858142,0.33999068477156785,0.37726117369999107,0.2827481415284411,
0.15103266156128983,8.241758241758241,0.2788176042686363,0.43569386386584713,0.2854885318655166,
0.1510938086367088,8.341658341658341,0.33651836733985335,0.38120727425628886,0.28227435840385784,
0.15112419987883585,8.441558441558442,0.3461869141086948,0.37223101678577053,0.28158206910553474,
0.15114073692308067,8.54145854145854,0.3683021122950983,0.3512950868746799,0.28040280083022184,
0.15114757828370176,8.641358641358641,0.38504275552730155,0.33540380527510844,0.27955343919759,
0.15116337771451843,8.741258741258742,0.21483874096787542,0.4976235447537434,0.28753771427838126,
0.1511794567753745,8.84115884115884,0.2605431217242236,0.45421821472570145,0.2852386635500749,
0.15119378602857014,8.941058941058941,0.21588661406878357,0.4968575893294713,0.28725579660174505,
0.15119707590320444,9.040959040959041,0.3709485722706905,0.349204521222833,0.2798469065064765,
0.15120128032130298,9.14085914085914,0.40610629744879495,0.31575302769028296,0.2781406748609221,
0.1512028109802441,9.24075924075924,0.26503040314549303,0.45012280593137816,0.2848467909231288,
0.15120775861312222,9.340659340659341,0.41754030537293124,0.3049129181447363,0.27754677648233245,
0.1512580667209555,9.44055944055944,0.25130636151673685,0.4636149410474485,0.2850786974358147,
0.1512698756107976,9.54045954045954,0.21444145353306804,0.4988145080338888,0.28674403843304314,
0.15128395867736086,9.640359640359641,0.3426793163843132,0.3767905708577687,0.28053011275791817,
0.1512970662827418,9.74025974025974,0.3739195904168489,0.3471379186578403,0.27894249092531076,
0.15133082823058297,9.84015984015984,0.2975687501102328,0.420110669665823,0.2823205802239442,
0.15135657625030594,9.94005994005994,0.36164694854480145,0.3592802275681443,0.27907282388705423,
0.15137866020641422,10.03996003996004,0.34258836328221093,0.377599778978276,0.27981185773951306,
0.1513846974088891,10.13986013986014,0.2358343503721893,0.47931641126569746,0.2848492383621133,
0.15141098281650564,10.23976023976024,0.41138798065827703,0.312322908968145,0.27628911037357795,
0.15141664834412313,10.33966033966034,0.25586132969395886,0.46048687293957574,0.2836517973664654,
0.15143895236188004,10.43956043956044,0.36613611848546973,0.3556333656724108,0.2782305158421195,
0.15147840862036518,10.53946053946054,0.21559485803811335,0.4993071630339161,0.2850979789279705,
0.15149833469020307,10.639360639360639,0.32603386728123435,0.3942791111362718,0.27968702158249387,
0.15154314611558925,10.73926073926074,0.2834232733321324,0.4352025782620498,0.28137414840581776,
0.1515598674667782,10.839160839160838,0.36476226385120486,0.35786439901496236,0.2773733371338328,
0.15160880454539638,10.939060939060939,0.41718291574960137,0.3083133266235975,0.2745037576268011,
0.15166346742875578,11.03896103896104,0.3602276567505545,0.36297355815579385,0.27679878509365163,
0.1517153886424537,11.138861138861138,0.2176210808415308,0.4991856165910506,0.2831933025674186,
0.15173494132372678,11.238761238761239,0.33575886416037587,0.3868225441954954,0.27741859164412874,
0.15181279267036055,11.338661338661339,0.38064488307759375,0.34466793827245684,0.2746871786499494,
0.1518173941769514,11.438561438561438,0.39530317883563687,0.3307427558834999,0.27395406528086325,
0.15181923711759038,11.538461538461538,0.35042707581423,0.37349599676421075,0.27607692742155926,
0.15186746970780163,11.638361638361639,0.22402384870342235,0.4942481377157497,0.28172801358082794,
0.1518848726075659,11.738261738261738,0.4056377677729474,0.3214151525345806,0.272947079692472,
0.15188983111290413,11.838161838161838,0.288516540948032,0.4329970989532179,0.27848636009875005,
0.15189353619397644,11.938061938061939,0.3281225190762039,0.3953053607318782,0.2765721201919179,
0.15197096770896365,12.037962037962037,0.39973813932902874,0.3276907684534357,0.27257109221753556,
0.1519902787455443,12.137862137862138,0.4241224609693926,0.3046149328585877,0.2712626061720197,
0.15199123011205729,12.237762237762238,0.33386928526225806,0.39057766422306245,0.2755530505146795,
0.15201335345454078,12.337662337662337,0.42381422991150913,0.3050845497662739,0.27110122032221695,
0.1520347288216185,12.437562437562438,0.3158686875137063,0.4080530052885638,0.2760783071977299,
0.152050343783442,12.537462537462538,0.36036729043016585,0.36579249486017895,0.2738402147096552,
0.15207867252230833,12.637362637362637,0.3518424625119348,0.37412753718916547,0.27403000029889973,
0.15221413070408452,12.737262737262737,0.236358269074408,0.48514613395349027,0.2784955969721018,
0.15222851047148345,12.837162837162838,0.22896679095734057,0.49229536205602537,0.27873784698663406,
0.15227198604660738,12.937062937062937,0.22959792586261135,0.49202600550898246,0.27837606862840625,
0.1523094002928753,13.036963036963037,0.37873828404122517,0.35027293463789383,0.270988781320881,
0.15231278954398153,13.136863136863138,0.33593193936848725,0.3910667741252366,0.27300128650627614,
0.15231308161922033,13.236763236763236,0.395670790793973,0.33417481422560497,0.27015439498042204,
0.15232989092500251,13.336663336663337,0.3779418050204855,0.35118783309545576,0.2708703618840587,
0.15233437438205225,13.436563436563437,0.3498828841155284,0.3779448451093732,0.27217227077509837,
0.152344017276321,13.536463536463536,0.35457530814261423,0.3735494430150156,0.2718752488423702,
0.15234609922303166,13.636363636363637,0.4093193879093419,0.32142806917757855,0.26925254291307954,
0.1523492070932604,13.736263736263735,0.29743747272467397,0.4280060704972337,0.27455645677809226,
0.152356101716854,13.836163836163836,0.2748128138669515,0.44960598836240545,0.27558119777064305,
0.15235614421766547,13.936063936063936,0.31706910398666405,0.40936219551381886,0.2735687004995171,
0.15241642511576545,14.035964035964035,0.2987023500658131,0.42731430748512417,0.27398334244906275,
0.15242836978893848,14.135864135864136,0.4315902487801995,0.3008454450360777,0.2675643061837228,
0.1524502009944881,14.235764235764236,0.37875371098669947,0.35133257155051756,0.26991371746278303,
0.15245045083333775,14.335664335664335,0.3767697342896988,0.35322398094236107,0.27000628476794014,
0.15245585936871964,14.435564435564435,0.36467193137697734,0.3647869748546689,0.2705410937683538,
0.1524616842366152,14.535464535464536,0.37471391125576464,0.35526762161915204,0.2700184671250833,
0.15246241008996622,14.635364635364635,0.34751718381702595,0.38117482531248603,0.27130799087048807,
0.15247290317233125,14.735264735264735,0.23525089139317484,0.4881752506904246,0.27657385791640055,
0.15248182086906914,14.835164835164836,0.2937337926477735,0.4325452494523354,0.2737209578998911,
0.15250080542670968,14.935064935064934,0.33296822994747927,0.3953239444800399,0.27170782557248085,
0.15250615629168773,15.034965034965035,0.23085591078658813,0.49261467576289153,0.2765294134505204,
0.1525360129089123,15.134865134865136,0.38027699039578017,0.3505365851626677,0.2691864244415521,
0.15255011845853578,15.234765234765234,0.3198729551342852,0.4081719098829345,0.2719551349827803,
0.15258751163345702,15.334665334665335,0.27636013448578595,0.44989803890091357,0.2737418266133005,
0.15265084355108624,15.434565434565435,0.38798098485165927,0.34407561590692093,0.2679433992414198,
0.15265145541431563,15.534465534465534,0.4220524472228749,0.3116312474843405,0.2663163052927846,
0.15265356635157667,15.634365634365635,0.2903157988236961,0.43711092650293704,0.2725732746733668,
0.15266368431780458,15.734265734265735,0.39759188131872664,0.33502035092059607,0.2673877677606773,
0.152664669069585,15.834165834165834,0.2903074773919208,0.43720356698980456,0.2724889556182746,
0.15266655718530717,15.934065934065934,0.3201391811299626,0.40880680506026545,0.271054013809772,
0.1526751379749574,16.033966033966035,0.2395847806344929,0.48559081404277443,0.27482440532273267,
0.15269258474019834,16.133866133866135,0.4312421442790903,0.30319297081065794,0.26556488491025176,
0.15269312696125903,16.233766233766232,0.4231307385098027,0.3109222623953899,0.2659469990948074,
0.15270951619331297,16.333666333666333,0.35393934531719823,0.3769439307612153,0.2691167239215865,
0.1527470056188897,16.433566433566433,0.3437604647995281,0.3869241598399308,0.2693153753605411,
0.15275332659597737,16.533466533466534,0.34029594847990824,0.3902719317073343,0.2694321198127575,
0.15281036515306815,16.633366633366634,0.29194819413266776,0.43675266011069114,0.27129914575664105,
0.15283653472597897,16.733266733266735,0.336839295375379,0.3941988746360527,0.2689618299885683,
0.15284313104659633,16.833166833166832,0.4311537428428808,0.30442585231512564,0.26442040484199353,
0.1528747614806756,16.933066933066932,0.38381561191809394,0.3497511662842534,0.2664332217976527,
0.1528870822763027,17.032967032967033,0.248959045209648,0.47828010104743507,0.2727608537429169,
0.15292040508106697,17.132867132867133,0.255572000779747,0.47223630093398333,0.27219169828626966,
0.1529426814901081,17.232767232767234,0.41183418000295463,0.32358503423971896,0.2645807857573264,
0.15296504228294558,17.332667332667334,0.3834179595390043,0.3508187384113532,0.2657633020496425,
0.15298282006986158,17.43256743256743,0.37620798565049646,0.35782103257852327,0.26597098177098033,
0.15300411434073904,17.532467532467532,0.4128419347381655,0.3230940084113887,0.2640640568504458,
0.15302477017632368,17.632367632367632,0.34657972482436633,0.3863585310341796,0.26706174414145406,
0.15307817652524153,17.732267732267733,0.41274928992511223,0.3237473465704943,0.26350336350439346,
0.1531064187304756,17.832167832167833,0.37025875296597605,0.36443004812534296,0.265311198908681,
0.15310928304416926,17.93206793206793,0.40011275784157235,0.33601949552914917,0.2638677466292785,
0.15310976869724147,18.03196803196803,0.321765173406444,0.41064000625916125,0.26759482033439475,
0.15312499365956495,18.13186813186813,0.3434590064242929,0.39009536545028584,0.2664456281254213,
0.15312583023215626,18.231768231768232,0.3070224484771689,0.4248032593722336,0.26817429215059746,
0.15313257255968965,18.331668331668332,0.3968173947501062,0.33933564130515503,0.2638469639447388,
0.15315793445200743,18.431568431568433,0.23012201578245423,0.4982867834105504,0.2715912008069954,
0.15318124663468108,18.53146853146853,0.3148659369671199,0.4177560995064064,0.2673779635264737,
0.1531902883409088,18.63136863136863,0.4011087949576935,0.3356889698767676,0.26320223516553887,
0.15320332386822078,18.73126873126873,0.3572654175121526,0.3775440628430412,0.26519051964480617,
0.15321253362628495,18.83116883116883,0.3995755178982408,0.3373189695503214,0.26310551255143777,
0.15322295693954893,18.931068931068932,0.35609105267853386,0.37881230952083983,0.2650966378006263,
0.15324429515893195,19.030969030969032,0.2678774141202533,0.4629881776107203,0.2691344082690264,
0.1532741330747391,19.13086913086913,0.2964023953110336,0.4360491752382589,0.26754842945070745,
0.15328483616329394,19.23076923076923,0.3032643413620241,0.42959564951741824,0.2671400091205577,
0.15329161485570553,19.33066933066933,0.2611467141440425,0.4697594290252106,0.2690938568307469,
0.15329650254444688,19.43056943056943,0.3420883862701731,0.392709356025002,0.2652022577048249,
0.15334311066081804,19.53046953046953,0.38939516806470703,0.34801086959124494,0.262593962344048,
0.1533723437655159,19.630369630369632,0.2780396376547987,0.4542868909191541,0.26767347142604714,
0.15338167098801628,19.73026973026973,0.39795727503919737,0.3401506963992325,0.2618920285615701,
0.15339428812104905,19.83016983016983,0.3251858442905215,0.40955314534604903,0.2652610103634295,
0.1534005145485668,19.93006993006993,0.3188615761772107,0.41562377104249626,0.265514652780293,
0.15341400246438394,20.02997002997003,0.368649428677369,0.3683096464777779,0.2630409248448531,
0.15345894102998522,20.12987012987013,0.2970029947513713,0.43688728614426103,0.26610971910436765,
0.15346769480122668,20.22977022977023,0.25921922601247954,0.47293864830593385,0.2678421256815866,
0.15349193210245776,20.32967032967033,0.3041483483220006,0.4303339087572966,0.2655177429207028,
0.15353112226537538,20.42957042957043,0.4198333314699903,0.32045667510209874,0.25970999342791096,
0.15353257919425325,20.52947052947053,0.3167176873117444,0.4186732434620519,0.2646090692262037,
0.15356262742345853,20.62937062937063,0.2545947213834711,0.478067291179804,0.2673379874367249,
0.15361619062170662,20.72927072927073,0.3914661374137128,0.34812215499267724,0.26041170759361,
0.1536309206223564,20.829170829170828,0.3199144809964661,0.41637903467484766,0.26370648432868626,
0.15368181838269007,20.929070929070928,0.4055135499554559,0.3352444055416869,0.2592420445028572,
0.15371180961121414,21.02897102897103,0.40226724827171906,0.338564961148516,0.259167790579765,
0.15373228218880466,21.12887112887113,0.31633133280432807,0.4205649624950598,0.2631037047006122,
0.1537377093254625,21.22877122877123,0.2395741806388822,0.4937084788651834,0.26671734049593443,
0.15377436273699682,21.32867132867133,0.41644623215101434,0.325538445663152,0.2580153221858337,
0.15377795585086518,21.428571428571427,0.42616449190650113,0.31631036894816383,0.25752513914533504,
0.1537843196712298,21.528471528471528,0.2536857750886716,0.48062449817404473,0.2656897267372837,
0.1537966213639917,21.628371628371628,0.3378177463722208,0.4005926125587552,0.261589641069024,
0.15384011222441252,21.72827172827173,0.36461470049836514,0.37540352542515176,0.2599817740764831,
0.1538505886200793,21.82817182817183,0.24452121870694193,0.48985829534470654,0.2656204859483515,
0.15385370353845695,21.92807192807193,0.28175376374585653,0.45442246832302197,0.2638237679311215,
0.15385405734657026,22.027972027972027,0.3570616047218534,0.38270335882323187,0.26023503645491475,
0.15387819621590385,22.127872127872127,0.33021709282150885,0.40845376350668827,0.2613291436718029,
0.15390774748229935,22.227772227772228,0.42549488667490803,0.31793841720412475,0.2565666961209672,
0.15391616520619736,22.327672327672328,0.42601090385533796,0.3175112003111105,0.2564778958335515,
0.1539299997830398,22.42757242757243,0.37529231368593746,0.3659202168738177,0.25878746944024483,
0.15394165528920653,22.52747252747253,0.4189767886600854,0.32440485578741274,0.25661835555250184,
0.1539454902508886,22.627372627372626,0.33676512195201297,0.402731003433551,0.260503874614436,
0.1539474755191058,22.727272727272727,0.25377506196242366,0.4817843651686159,0.2644405728689604,
0.15395966922240706,22.827172827172827,0.4388026339131193,0.3056605325709763,0.2555368335159044,
0.15396365082594668,22.927072927072928,0.27518268525875694,0.4615195565219324,0.2632977582193107,
0.15399813611084398,23.026973026973028,0.2718387962746936,0.46496734277237434,0.26319386095293207,
0.15402416279654335,23.126873126873125,0.3847332874317337,0.35764728341298313,0.2576194291552832,
0.1540320962337264,23.226773226773226,0.37991858972322373,0.3622932466161895,0.25778816366058677,
0.1540626268504422,23.326673326673326,0.28830990508427595,0.44977263373196397,0.26191746118376,
0.15410941137242648,23.426573426573427,0.26422784449752684,0.47306491988608573,0.2627072356163874,
0.15414116097180877,23.526473526473527,0.2775743550944279,0.4605962014550292,0.2618294434505428,
0.1541459591616214,23.626373626373628,0.3618237700887517,0.38039521181161284,0.2577810180996355,
0.15415107548226667,23.726273726273725,0.3064036115389323,0.43321539450255664,0.260380993958511,
0.15415840581893128,23.826173826173825,0.33497673695681957,0.4060588044396427,0.25896445860353773,
0.15416469649294634,23.926073926073926,0.338213441700918,0.40302422482663713,0.25876233347244487,
0.15417543732809405,24.025974025974026,0.37344002112188096,0.36955702955958,0.25700294931853906,
0.1541831372341286,24.125874125874127,0.42260937636027157,0.32278778713163286,0.25460283650809556,
0.15419987770178145,24.225774225774227,0.34769724806037866,0.39426045886298394,0.2580422930766374,
0.15421500417812237,24.325674325674324,0.38066474158858027,0.36297823870587087,0.25635701970554886,
0.154232631234903,24.425574425574425,0.40684471944795725,0.3381794039967414,0.2549758765553014,
0.1542411326529232,24.525474525474525,0.37870817416198926,0.36504100166015996,0.2562508241778508,
0.15426152889980876,24.625374625374626,0.33507102081848045,0.40675585389760455,0.258173125283915,
0.15427729519120914,24.725274725274726,0.439029945593798,0.30786757612058835,0.25310247828561366,
0.15427797508932728,24.825174825174827,0.309431196135543,0.43130024029486097,0.25926856356959604,
